AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
-68,36,-4,7,-41,-34,3
-19,35,-26,20,-28,4,3
-36,38,-20,17,-26,0,3
5,24,-46,30,-2,18,3
9,13,-36,25,4,19,3
27,8,-37,25,-1,43,3
-77,35,6,1,-49,-32,3
-74,31,13,-3,-52,-36,3
-29,53,-33,23,-18,-2,3
-44,39,-16,14,-31,-33,3
-11,11,-24,19,-10,6,3
-53,45,-17,15,-41,-24,3
-52,42,-9,11,-33,-23,3
52,-27,-57,35,28,75,3
-68,25,12,-3,-44,-30,3
-17,17,-27,21,-11,9,3
-46,43,-23,18,-32,-19,3
11,18,-37,25,-5,33,3
-91,37,15,-5,-57,-50,3
-17,34,-26,20,-13,25,3
-4,37,-32,23,-15,6,3
-10,29,-36,25,-15,-1,3
-36,37,-22,18,-25,0,3
3,18,-37,25,1,30,3
-7,29,-39,26,-15,20,3
-17,35,-28,21,-7,7,3
-11,40,-38,26,-13,7,3
-83,38,15,-5,-51,-41,3
-50,35,-8,10,-36,-25,3
4,17,-35,25,-3,21,3
-43,40,-16,14,-30,-27,3
-1,31,-38,26,-7,15,3
-47,34,-8,10,-38,-24,3
-46,51,-20,17,-43,-24,3
16,9,-30,22,7,24,3
-48,40,-19,16,-27,-8,3
17,17,-46,30,4,41,3
-50,28,-12,12,-42,-28,3
15,17,-37,25,0,39,3
-17,31,-31,22,-13,0,3
-50,41,-7,9,-34,-27,3
45,-4,-57,35,23,70,3
-93,35,26,-12,-64,-53,3
-65,51,-10,11,-42,-22,3
-4,6,-31,23,-4,18,3
-54,35,0,5,-39,-18,3
-35,39,-24,19,-27,-16,3
22,11,-44,29,-2,32,3
-20,28,-26,20,-17,6,3
-7,18,-34,24,-2,11,3
-22,41,-34,24,-15,7,3
13,14,-39,26,3,31,3
-62,34,6,1,-45,-28,3
2,20,-36,25,0,18,3
-42,52,-18,16,-29,-12,3
-54,48,-20,17,-31,-17,3
57,-29,-52,33,28,58,3
-8,42,-30,22,-18,0,3
-59,46,-3,7,-41,-28,3
-94,36,24,-11,-62,-51,3
-6,35,-31,23,-13,10,3
-45,35,-18,15,-29,-11,3
-51,48,-17,15,-36,-15,3
-5,9,-28,21,-8,12,3
-55,41,-11,11,-37,-25,3
-24,39,-28,21,-14,8,3
-52,37,-5,8,-35,-26,3
-73,44,-8,10,-50,-37,3
-1,20,-31,23,0,25,3
-22,43,-27,20,-19,3,3
-11,13,-26,20,-3,6,3
-52,40,-7,9,-36,-21,3
-34,32,-16,14,-24,-10,3
-65,55,-14,13,-44,-26,3
-19,14,-27,20,-14,3,3
-25,43,-35,24,-20,0,3
-45,49,-15,14,-34,-17,3
-70,46,-9,11,-44,-30,3
-20,19,-22,18,-12,9,3
-47,46,-23,18,-29,-13,3
37,5,-57,34,13,13,3
3,17,-36,25,2,21,3
-7,33,-38,26,-8,26,3
-33,42,-26,20,-24,-4,3
-55,47,-14,13,-36,-20,3
-43,55,-17,15,-25,-6,3
30,17,-50,32,9,13,3
20,23,-45,29,5,50,3
-49,40,-15,14,-29,-19,3
3,15,-32,23,-1,18,3
-38,43,-20,17,-26,-12,3
42,-13,-51,32,17,56,3
-100,43,19,-8,-61,-47,3
63,-39,-60,36,43,91,3
-38,29,-12,12,-25,-8,3
-34,38,-21,17,-21,-4,3
-58,51,-17,15,-38,-27,3
21,17,-51,32,1,21,3
4,30,-35,24,-10,29,3
10,15,-38,26,4,43,3
-37,37,-22,18,-26,-4,3
-19,14,-27,20,-14,3,3
-9,8,-24,19,-12,-4,3
-28,4,-24,19,-20,-6,3
-71,43,-7,9,-43,-29,3
-31,38,-25,19,-22,-1,3
6,30,-43,28,-4,43,3
-4,29,-34,24,-6,16,3
41,5,-54,34,13,15,3
39,-1,-46,30,20,73,3
-69,39,7,0,-54,-35,3
-47,44,-18,16,-34,-19,3
-15,78,-36,25,-12,15,3
-31,43,-26,20,-21,7,3
18,26,-41,27,4,32,3
3,25,-36,25,0,26,3
-47,40,-17,15,-34,-20,3
-69,43,-4,7,-44,-24,3
22,48,-48,31,-2,9,3
-13,22,-22,18,-15,6,3
-10,43,-36,25,-10,10,3
26,5,-50,32,13,51,3
-5,27,-41,27,-10,24,3
-22,29,-25,19,-22,8,3
-69,55,-10,11,-46,-26,3
-11,31,-29,22,-12,32,3
32,38,-50,32,5,8,3
-78,32,11,-2,-52,-40,3
0,20,-30,22,-5,24,3
-61,33,6,1,-45,-27,3
-45,37,-18,16,-32,-18,3
-12,40,-25,20,-17,1,3
-63,28,7,0,-42,-30,3
-46,39,-21,18,-37,-19,3
-49,37,-11,12,-38,-23,3
-67,46,-6,9,-37,-23,3
17,7,-40,27,4,19,3
-47,41,-17,15,-32,-28,3
1,50,-38,26,-9,13,3
41,4,-51,32,22,80,3
-6,25,-37,26,-3,14,3
1,15,-37,26,-1,18,3
-78,32,15,-5,-48,-35,3
-3,28,-36,25,-5,18,3
10,6,-33,24,9,36,3
15,16,-50,32,2,33,3
-18,23,-25,19,-18,-2,3
-29,26,-21,17,-21,-2,3
-51,67,-29,21,-37,-27,3
-20,12,-46,30,-12,5,3
-24,47,-31,23,-15,12,3
-64,28,8,0,-42,-29,3
5,30,-37,25,-3,18,3
-58,49,-12,12,-40,-28,3
-52,47,-12,12,-41,-19,3
-44,41,-20,17,-30,-11,3
36,30,-55,34,9,8,3
-56,60,-20,17,-34,-20,3
39,7,-53,33,8,6,3
-76,40,14,-4,-54,-41,3
0,28,-36,25,-6,13,3
-13,43,-25,19,-17,4,3
-60,39,-7,9,-38,-25,3
-71,30,13,-4,-44,-32,3
-83,36,8,0,-55,-40,3
16,14,-51,32,5,28,3
-51,33,-14,13,-34,-26,3
-83,42,11,-2,-54,-34,3
-57,33,4,2,-42,-28,3
-9,35,-36,25,-11,8,3
-54,52,-26,20,-34,-18,3
11,10,-36,25,8,40,3
-4,8,-31,23,0,12,3
-72,46,-4,7,-47,-32,3
23,22,-48,31,3,13,3
18,6,-34,24,10,46,3
-16,26,-32,23,-8,12,3
36,12,-52,33,10,59,3
14,5,-38,26,2,28,3
-57,36,-4,7,-37,-24,3
0,42,-40,27,-8,23,3
-16,33,-37,25,-10,18,3
-20,28,-27,20,-15,9,3
-59,28,5,2,-41,-30,3
-45,36,-14,13,-32,-23,3
-62,49,-12,12,-42,-22,3
8,12,-38,26,5,44,3
-56,43,-12,12,-32,-12,3
8,9,-32,23,1,11,3
-15,13,-24,19,-15,-5,3
-11,13,-30,22,-15,-1,3
-54,48,-14,13,-34,-18,3
7,25,-35,25,-12,14,3
-4,-9,-28,21,-3,1,3
15,15,-36,25,1,24,3
-60,27,4,2,-47,-31,3
-50,33,-14,14,-31,-21,3
39,9,-52,32,13,62,3
-6,41,-39,26,-10,10,3
-29,39,-21,17,-22,-1,3
-66,40,-8,10,-44,-30,3
-14,31,-33,23,-8,6,3
0,34,-36,25,-5,21,3
20,4,-33,24,13,43,3
-67,60,-10,11,-48,-34,3
12,4,-38,26,7,22,3
-87,35,17,-6,-50,-36,3
8,13,-38,26,6,34,3
-8,37,-38,26,-8,23,3
9,16,-35,24,5,31,3
-67,50,-14,13,-41,-23,3
15,26,-39,27,1,31,3
-65,38,6,1,-48,-33,3
16,14,-41,28,2,28,3
-29,35,-27,20,-23,-5,3
-50,43,-10,11,-31,-16,3
-33,40,-21,17,-23,-8,3
-30,37,-23,18,-22,1,3
-60,50,-12,12,-37,-23,3
-53,40,-15,14,-33,-16,3
-9,31,-34,24,-10,26,3
-51,32,-7,9,-34,-19,3
3,20,-36,25,3,29,3
-37,39,-18,16,-32,-18,3
-70,33,3,3,-44,-31,3
-4,28,-30,22,-5,13,3
-24,19,-27,21,-9,9,3
-50,44,-12,12,-38,-18,3
-63,39,-3,7,-45,-28,3
40,11,-53,33,9,59,3
-1,8,-30,22,-5,19,3
-6,37,-31,23,-7,18,3
-25,33,-17,15,-23,7,3
-57,47,-10,11,-38,-22,3
3,-7,-25,20,-1,19,3
17,27,-44,29,1,13,3
4,35,-42,28,-5,26,3
-10,17,-28,21,-3,10,3
-50,39,-13,13,-28,-12,3
36,2,-46,30,14,62,3
-100,38,23,-10,-63,-51,3
-30,30,-28,21,-14,-2,3
44,-5,-47,30,23,76,3
31,1,-44,29,6,51,3
-60,32,-4,7,-42,-24,3
-41,30,-16,15,-21,-8,3
-58,49,-8,10,-37,-21,3
-65,53,-7,9,-46,-32,3
-58,33,2,4,-35,-20,3
-44,28,-11,12,-42,-33,3
25,6,-39,27,1,43,3
-3,27,-36,25,-5,12,3
-50,39,-9,10,-40,-25,3
-39,27,-10,11,-24,-3,3
-40,27,-20,17,-29,-13,3
-6,28,-45,29,-8,13,3
0,14,-32,23,-8,4,3
-65,48,-10,11,-36,-18,3
-9,21,-28,21,-7,23,3
-67,24,6,1,-43,-31,3
-7,33,-39,26,-11,1,3
-62,34,8,0,-41,-28,3
-12,36,-36,25,-13,6,3
-23,32,-25,20,-27,3,3
37,-6,-46,30,12,60,3
-68,49,-7,9,-43,-31,3
0,26,-38,26,-1,18,3
-54,43,-11,12,-42,-26,3
7,31,-38,26,1,33,3
21,20,-45,29,4,40,3
-52,32,-3,7,-39,-27,3
5,16,-35,24,2,28,3
-68,32,6,1,-44,-29,3
22,16,-40,27,-5,26,3
-58,46,-12,12,-38,-30,3
-60,44,-9,10,-46,-31,3
-14,41,-35,25,-13,8,3
-15,26,-30,22,-11,4,3
-49,34,-14,13,-32,-20,3
-54,45,-13,13,-38,-27,3
21,-3,-36,25,11,37,3
-27,34,-26,20,-19,-5,3
35,4,-56,34,15,68,3
-12,17,-27,20,-18,-12,3
-32,45,-25,20,-22,-9,3
22,12,-52,33,1,19,3
25,13,-49,31,7,38,3
-30,33,-25,19,-19,-6,3
37,-4,-44,29,16,59,3
-43,24,-18,16,-29,-16,3
-57,38,-5,8,-43,-27,3
-65,52,-9,11,-44,-33,3
-10,23,-33,23,-11,9,3
8,35,-41,27,-7,5,3
-48,37,-12,12,-38,-17,3
-48,29,-3,7,-44,-31,3
-29,44,-26,20,-22,6,3
-63,32,10,-1,-48,-33,3
10,18,-33,24,5,28,3
16,24,-40,27,2,31,3
33,3,-47,30,9,58,3
20,10,-36,25,4,28,3
-22,6,-23,18,-25,-12,3
-37,38,-22,18,-21,-9,3
-32,29,-19,16,-28,-16,3
-9,19,-33,24,-6,12,3
-65,55,-9,11,-44,-24,3
-51,34,-8,10,-36,-27,3
-14,14,-25,20,-17,2,3
-45,40,-23,18,-27,-13,3
-27,31,-19,16,-16,14,3
-65,30,10,-1,-48,-34,3
-55,43,-21,17,-41,-24,3
10,26,-36,25,-9,24,3
36,9,-56,34,15,64,3
-16,12,-29,21,-11,8,3
-26,45,-33,24,-20,-4,3
18,20,-39,27,-1,31,3
-31,20,-22,18,-24,-8,3
-67,35,6,1,-44,-30,3
-66,48,-9,11,-43,-29,3
18,5,-35,25,10,31,3
-72,52,-9,11,-50,-39,3
-73,37,8,0,-53,-43,3
-52,39,-14,13,-28,-13,3
-54,46,-14,13,-38,-29,3
-62,30,7,1,-48,-34,3
43,-1,-56,34,14,60,3
-71,34,7,0,-46,-34,3
-44,40,-9,10,-31,-19,3
-58,40,-7,9,-34,-18,3
-7,13,-31,22,-7,19,3
-32,6,-18,16,-24,-14,3
-27,33,-26,20,-22,1,3
16,11,-41,27,8,24,3
22,21,-40,27,-5,11,3
-70,46,-10,11,-38,-27,3
-61,51,-14,13,-42,-27,3
28,26,-50,31,16,64,3
20,6,-45,29,-6,33,3
-64,49,-11,12,-36,-23,3
-47,40,-14,14,-36,-19,3
13,26,-41,27,0,22,3
21,14,-42,28,0,23,3
-70,47,-10,11,-45,-30,3
-54,32,-4,8,-36,-21,3
-63,26,5,2,-42,-32,3
4,-7,-25,19,0,19,3
-65,25,10,-1,-50,-36,3
24,53,-49,31,-3,-2,3
-31,40,-28,21,-20,-5,3
-56,32,-4,8,-37,-18,3
-2,30,-35,24,-4,15,3
-53,32,-11,11,-33,-20,3
-72,46,-4,7,-47,-36,3
-41,38,-17,15,-25,-20,3
12,16,-38,26,6,32,3
-65,50,-7,9,-45,-32,3
-27,48,-28,21,-17,8,3
40,7,-56,34,8,50,3
22,7,-51,32,9,38,3
-15,24,-27,20,-11,8,3
-86,35,17,-6,-54,-42,3
-12,10,-24,19,-13,-3,3
-50,43,-12,12,-37,-16,3
-58,50,-15,14,-43,-24,3
17,3,-40,27,11,33,3
-29,33,-24,19,-33,-12,3
28,9,-42,28,12,56,3
-70,32,8,0,-46,-35,3
-35,48,-24,19,-33,-12,3
-11,36,-28,21,-11,15,3
-57,43,-12,12,-38,-18,3
7,16,-33,23,-2,33,3
15,9,-32,23,4,32,3
-39,40,-26,20,-23,-4,3
-3,21,-31,23,-3,18,3
-12,9,-29,22,0,14,3
-29,39,-21,17,-22,-1,3
-18,12,-26,20,-12,1,3
-55,31,-5,8,-35,-17,3
-67,48,-7,9,-41,-27,3
-41,33,-20,17,-34,-23,3
25,22,-48,31,3,55,3
-89,38,16,-6,-55,-38,3
-8,4,-22,18,-2,12,3
20,2,-39,27,10,29,3
22,16,-51,32,0,32,3
-27,23,-19,16,-19,-3,3
-54,31,0,5,-37,-19,3
-44,35,-15,14,-34,-20,3
15,9,-32,23,4,32,3
-46,41,-18,16,-31,-16,3
-1,9,-32,23,0,20,3
41,-3,-46,30,11,41,3
-63,54,-10,11,-43,-30,3
23,13,-51,32,6,35,3
10,27,-41,27,4,30,3
7,32,-41,27,-5,8,3
3,50,-36,25,-5,25,3
5,19,-33,23,1,23,3
-35,40,-19,16,-20,-2,3
-10,-3,-46,30,-2,13,3
-70,28,11,-2,-45,-30,3
45,-10,-61,36,18,51,3
-5,31,-39,27,-13,30,3
7,14,-33,23,-4,13,3
4,12,-30,22,-2,11,3
-54,34,-6,9,-35,-26,3
50,-34,-55,34,29,61,3
-95,39,21,-9,-62,-51,3
0,32,-41,27,-5,35,3
-92,36,23,-10,-60,-45,3
13,14,-36,25,7,23,3
20,7,-42,28,8,41,3
14,11,-41,28,-6,33,3
17,8,-41,27,9,48,3
-52,38,-2,6,-38,-27,3
-14,38,-27,20,-12,10,3
-43,55,-30,22,-27,-9,3
-51,44,-15,14,-37,-20,3
8,11,-38,26,7,43,3
-41,31,-9,11,-28,-12,3
-12,32,-25,19,-15,23,3
-9,14,-30,22,-13,4,3
26,1,-41,27,13,64,3
-63,52,-9,10,-42,-27,3
-54,52,-13,13,-36,-22,3
-67,26,10,-2,-44,-31,3
32,0,-46,30,8,46,3
-59,43,-17,15,-36,-22,3
3,19,-35,25,2,24,3
-14,24,-29,21,-16,3,3
-44,33,-16,15,-32,-18,3
15,11,-45,29,-6,32,3
6,20,-35,24,1,22,3
28,10,-45,29,3,33,3
0,31,-34,24,-15,22,3
18,3,-39,27,10,35,3
-13,40,-35,25,-15,-1,3
10,27,-46,30,-9,9,3
-90,37,16,-5,-53,-39,3
-51,44,-9,11,-39,-21,3
24,-2,-35,25,7,39,3
15,26,-44,29,1,13,3
38,12,-52,32,14,70,3
-10,25,-33,24,-9,10,3
-23,14,-23,19,-18,8,3
-22,47,-32,23,-14,14,3
38,11,-56,34,15,48,3
-15,23,-22,18,-13,14,3
-13,33,-34,24,-11,-1,3
27,4,-50,32,16,52,3
46,0,-46,30,24,84,3
-1,32,-29,22,-8,11,3
44,-12,-60,36,10,49,3
-64,47,-13,13,-41,-29,3
-55,47,-11,12,-37,-19,3
-4,-13,-23,18,1,14,3
-47,23,-11,11,-42,-30,3
-47,34,-11,12,-33,-12,3
31,28,-55,34,15,68,3
-63,35,1,4,-46,-38,3
-54,44,-10,11,-35,-19,3
-63,27,6,2,-50,-35,3
-77,36,8,0,-46,-28,3
-4,6,-31,23,-7,18,3
17,16,-37,25,3,44,3
2,17,-35,24,-4,23,3
-48,40,-10,11,-31,-18,3
10,5,-34,24,2,26,3
-66,54,-15,14,-49,-24,3
32,4,-47,30,13,61,3
-55,36,-5,8,-33,-20,3
19,-5,-34,24,13,38,3
-56,40,-17,15,-38,-27,3
-34,39,-29,22,-21,-3,3
-39,36,-14,14,-27,-7,3
-48,41,-12,12,-33,-17,3
-34,31,-19,16,-28,-8,3
-18,21,-33,23,-15,3,3
-15,17,-42,28,-7,14,3
-3,36,-35,25,-5,22,3
-64,47,-11,11,-36,-14,3
20,27,-46,30,2,54,3
-48,43,-13,13,-34,-20,3
-1,8,-32,23,2,12,3
22,15,-50,32,0,20,3
47,-6,-55,34,16,59,3
-25,30,-25,20,-25,-2,3
9,26,-38,26,-3,19,3
-7,40,-38,26,-9,27,3
-57,46,-11,12,-40,-30,3
-37,33,-17,15,-23,-5,3
-38,42,-11,11,-34,-14,3
-53,29,-7,9,-33,-24,3
-39,37,-18,16,-30,-22,3
-49,28,-2,6,-21,0,3
-22,33,-33,24,-12,19,3
-7,28,-36,25,-12,21,3
-51,46,-20,17,-35,-20,3
40,17,-53,33,18,60,3
-60,33,-6,9,-40,-21,3
-27,12,-25,20,-20,-6,3
-24,42,-25,19,-17,5,3
-7,30,-33,24,-6,27,3
-19,40,-32,23,-16,0,3
-21,20,-23,18,-15,7,3
-45,36,-13,13,-32,-23,3
-89,40,17,-6,-59,-50,3
-9,-7,-25,19,-4,5,3
15,10,-34,24,12,35,3
26,5,-37,25,12,40,3
36,-1,-49,31,12,60,3
-48,39,-15,14,-39,-20,3
18,14,-37,25,6,41,3
-11,16,-30,22,-4,11,3
-11,36,-38,26,-7,17,3
-56,41,-7,9,-43,-31,3
-62,22,9,-1,-43,-29,3
7,28,-36,25,-5,36,3
-61,43,-4,7,-41,-33,3
-50,51,-20,17,-21,-9,3
47,1,-52,32,23,76,3
-49,48,-25,19,-32,-23,3
-68,29,2,4,-41,-26,3
-34,47,-27,20,-29,-7,3
-77,34,7,0,-49,-39,3
19,14,-50,32,0,31,3
-50,42,-14,13,-35,-17,3
-34,32,-20,17,-28,-15,3
-16,32,-32,23,-9,7,3
-23,32,-20,17,-20,13,3
-11,31,-33,23,-11,11,3
29,24,-52,32,5,45,3
-50,40,-14,13,-31,-13,3
-57,31,-3,7,-37,-21,3
2,7,-38,26,5,28,3
-2,15,-31,22,-8,18,3
-18,17,-38,26,-10,7,3
-21,44,-30,22,-16,3,3
-62,35,-11,11,-38,-25,3
-12,46,-39,27,-13,7,3
-55,43,-9,11,-36,-13,3
-45,58,-20,17,-25,-8,3
-50,38,-13,13,-31,-17,3
-16,34,-30,22,-15,-3,3
-37,36,-21,17,-20,1,3
-50,46,-13,13,-36,-20,3
-21,31,-21,17,-18,18,3
-69,42,-8,10,-44,-20,3
8,30,-39,26,1,33,3
-46,35,-16,15,-33,-23,3
-20,49,-29,22,-20,6,3
-54,36,-9,10,-33,-15,3
-47,44,-20,17,-30,-26,3
5,26,-40,27,0,21,3
-66,45,0,5,-48,-38,3
-44,45,-21,17,-27,-10,3
-66,23,10,-1,-43,-28,3
44,-11,-60,36,10,50,3
-6,28,-38,26,-7,9,3
2,31,-37,25,-1,26,3
-14,32,-28,21,-16,-2,3
-20,23,-22,18,-19,4,3
-56,41,-15,14,-34,-19,3
-41,38,-12,12,-22,-9,3
-23,38,-25,20,-23,17,3
-45,42,-20,17,-26,-6,3
-16,34,-28,21,-13,4,3
-14,38,-28,21,-16,20,3
1,35,-35,25,-14,11,3
24,6,-42,28,-2,36,3
14,10,-41,28,7,21,3
-26,20,-26,20,-21,-2,3
28,25,-53,33,4,51,3
8,7,-36,25,5,21,3
-65,49,-5,8,-48,-35,3
-13,22,-22,18,-15,6,3
-48,27,-8,10,-39,-30,3
-9,30,-33,24,-11,35,3
-28,32,-29,22,-20,-5,3
16,18,-48,31,0,34,3
0,19,-27,21,-10,24,3
-5,14,-30,22,-5,22,3
-33,36,-22,18,-22,2,3
-56,46,-10,11,-38,-25,3
12,23,-47,30,-8,9,3
2,17,-35,25,1,16,3
-48,37,-9,11,-40,-21,3
-65,46,-7,9,-42,-30,3
36,12,-56,34,14,52,3
15,21,-38,26,-1,41,3
-81,36,9,-1,-51,-43,3
7,8,-29,22,2,33,3
-9,17,-31,22,-8,6,3
-31,36,-27,21,-19,-12,3
-7,32,-41,27,-12,13,3
-85,35,15,-5,-52,-37,3
-37,26,-14,14,-24,1,3
-45,43,-25,19,-28,-14,3
-10,36,-37,26,-7,16,3
-62,52,-11,12,-41,-28,3
-52,31,-6,9,-26,-12,3
-64,55,-13,13,-40,-27,3
-59,46,-7,9,-40,-28,3
-60,28,4,2,-47,-32,3
-20,28,-21,17,-20,2,3
-40,19,-4,7,-13,-1,3
-6,37,-38,26,-9,31,3
19,23,-44,29,13,46,3
-47,34,-12,12,-33,-23,3
-59,41,-5,8,-42,-28,3
-2,11,-31,22,-6,23,3
-69,39,6,1,-51,-43,3
-39,45,-23,18,-29,-6,3
-62,49,-6,9,-40,-25,3
-8,46,-38,26,-6,21,3
-51,32,-11,12,-29,-17,3
-53,47,-21,17,-38,-14,3
-44,49,-25,19,-28,-12,3
20,4,-38,26,7,26,3
-71,27,6,1,-44,-27,3
-57,40,-18,16,-40,-19,3
-51,30,-8,10,-32,-17,3
-42,37,-12,12,-35,-20,3
50,-10,-57,35,24,68,3
-19,22,-29,22,-13,6,3
-35,39,-27,20,-19,-4,3
4,13,-35,25,1,27,3
-67,47,-9,11,-37,-20,3
40,0,-55,34,12,4,3
-50,40,-10,11,-35,-18,3
2,14,-33,23,-5,13,3
20,9,-37,25,4,45,3
-63,27,9,-1,-48,-31,3
-64,46,-12,12,-43,-29,3
19,11,-39,27,10,30,3
-15,55,-32,23,-18,11,3
-15,24,-27,20,-11,8,3
-71,33,2,4,-45,-32,3
-25,29,-32,23,-10,21,3
-73,34,15,-5,-47,-42,3
6,30,-43,28,-4,43,3
-20,12,-25,19,-17,1,3
20,8,-42,28,15,42,3
-68,29,7,0,-49,-33,3
39,1,-57,35,15,69,3
-56,37,-13,13,-37,-20,3
3,48,-36,25,-5,24,3
-64,43,-1,6,-47,-35,3
-53,38,-13,13,-38,-22,3
-54,38,-16,14,-39,-19,3
-6,39,-34,24,-13,-2,3
11,4,-38,26,3,22,3
-51,32,-12,12,-32,-21,3
-75,38,12,-3,-52,-36,3
-48,42,-9,10,-33,-20,3
-22,30,-25,19,-11,5,3
-48,30,-8,10,-32,-13,3
17,14,-49,31,5,37,3
-100,39,19,-7,-63,-53,3
-58,39,-11,11,-35,-23,3
4,9,-30,22,-5,15,3
-53,57,-22,18,-33,-19,3
-7,26,-30,22,0,13,3
-8,25,-28,21,-6,8,3
15,14,-35,24,2,27,3
-81,39,11,-2,-55,-38,3
43,-27,-61,36,26,69,3
20,26,-48,31,6,50,3
20,35,-49,31,11,63,3
4,-2,-25,19,-5,14,3
-63,50,-9,11,-43,-28,3
-64,22,8,0,-43,-32,3
-49,41,-18,16,-31,-14,3
-66,45,-9,11,-36,-26,3
-14,24,-29,21,-16,12,3
-58,48,-7,10,-40,-21,3
-4,39,-40,27,-5,12,3
-47,43,-14,13,-34,-19,3
8,2,-15,14,-9,-16,4
-28,45,32,-17,-34,-41,4
-12,26,8,0,-30,-29,4
-31,54,30,-15,-39,-44,4
-50,74,29,-15,-45,-46,4
-100,80,82,-63,-75,-67,4
-32,56,23,-10,-36,-37,4
-11,45,1,4,-20,-32,4
-44,60,32,-17,-43,-38,4
-64,70,43,-25,-57,-45,4
-11,55,-4,7,-25,-38,4
-69,74,48,-30,-50,-44,4
-66,67,49,-31,-55,-49,4
-10,35,18,-7,-25,-29,4
-12,38,8,0,-29,-36,4
-33,55,27,-13,-36,-41,4
-63,62,53,-34,-54,-46,4
-72,69,56,-37,-58,-52,4
-58,68,49,-31,-53,-50,4
9,6,-28,21,4,-11,4
-32,54,12,-2,-38,-42,4
-49,66,31,-17,-51,-49,4
16,12,-16,14,0,-14,4
-44,37,45,-27,-48,-39,4
-56,67,43,-26,-49,-40,4
-11,24,6,1,-20,-22,4
-60,64,38,-22,-56,-53,4
-5,25,0,5,-19,-33,4
-29,55,10,-1,-31,-37,4
-72,75,57,-38,-62,-53,4
-20,56,8,0,-31,-30,4
-25,33,34,-18,-33,-38,4
-60,72,48,-31,-48,-44,4
-77,76,49,-31,-64,-58,4
-56,70,34,-19,-49,-48,4
-68,63,39,-23,-67,-54,4
-64,79,40,-24,-49,-48,4
-28,34,16,-6,-30,-35,4
-5,29,-5,8,-14,-21,4
-26,36,26,-12,-38,-42,4
-77,83,44,-27,-62,-53,4
-33,53,22,-9,-40,-49,4
-16,42,23,-10,-30,-40,4
-57,65,51,-32,-51,-38,4
-7,58,-7,9,-14,-27,4
-50,69,29,-15,-48,-48,4
-52,63,48,-30,-51,-41,4
-10,38,12,-3,-26,-17,4
-54,77,33,-18,-43,-39,4
-52,75,30,-16,-47,-47,4
-78,84,44,-27,-56,-53,4
3,1,8,0,-8,-21,4
-68,74,50,-32,-53,-47,4
-48,78,23,-10,-43,-43,4
-50,59,35,-19,-55,-42,4
-47,67,30,-16,-44,-44,4
-11,22,9,-1,-25,-14,4
-2,34,-10,11,-9,-18,4
-47,67,20,-9,-42,-41,4
-9,15,5,2,-16,-32,4
-27,53,15,-5,-27,-38,4
-12,20,7,0,-27,-20,4
-4,21,16,-6,-21,-29,4
-23,36,25,-12,-37,-42,4
-69,63,54,-36,-61,-54,4
-58,67,38,-22,-54,-44,4
-22,48,24,-11,-32,-36,4
-13,14,11,-2,-22,-29,4
-49,62,39,-22,-46,-42,4
-49,66,39,-23,-48,-49,4
-39,35,50,-32,-39,-36,4
-14,33,8,0,-26,-12,4
-44,74,22,-10,-40,-48,4
-57,61,53,-35,-49,-46,4
-19,45,30,-16,-35,-33,4
-51,56,39,-23,-49,-40,4
-54,69,48,-30,-46,-44,4
-42,64,21,-9,-36,-39,4
-56,68,41,-24,-49,-43,4
-74,81,55,-36,-60,-53,4
-14,35,10,-1,-23,-12,4
-19,47,9,-1,-24,-28,4
-54,65,39,-23,-49,-45,4
-74,87,49,-31,-57,-53,4
-64,60,55,-36,-59,-53,4
-38,56,15,-5,-41,-44,4
-77,76,46,-28,-63,-60,4
-59,54,53,-34,-56,-43,4
-82,79,59,-40,-63,-54,4
-54,55,39,-22,-54,-49,4
-38,58,34,-18,-47,-38,4
-41,60,31,-16,-45,-45,4
-19,45,11,-2,-33,-19,4
-16,44,15,-5,-29,-23,4
63,-19,-34,24,39,28,4
-44,63,33,-18,-50,-31,4
-24,38,25,-12,-37,-40,4
-48,68,33,-18,-46,-49,4
-62,69,45,-27,-49,-48,4
-12,46,10,-1,-26,-38,4
-43,57,29,-15,-40,-44,4
-3,21,9,-1,-24,-25,4
-36,39,19,-8,-45,-41,4
-65,72,50,-32,-54,-47,4
7,22,3,3,-23,-24,4
-20,33,28,-14,-30,-30,4
3,18,5,2,-24,-16,4
-57,80,29,-15,-48,-45,4
-29,46,25,-12,-41,-32,4
-21,47,3,3,-22,-25,4
-31,52,32,-17,-39,-40,4
-29,37,42,-25,-38,-29,4
-49,65,39,-23,-50,-42,4
7,-5,-1,6,-4,-23,4
-8,27,-13,13,-12,-34,4
-61,63,57,-38,-51,-43,4
-42,40,53,-34,-47,-39,4
-48,64,33,-18,-42,-43,4
-41,51,24,-11,-40,-42,4
-78,84,43,-26,-56,-52,4
-45,62,22,-10,-45,-52,4
-72,82,48,-30,-56,-48,4
-45,66,29,-15,-38,-41,4
-55,75,30,-15,-50,-52,4
-12,36,3,3,-19,-25,4
-58,59,41,-24,-45,-43,4
-61,54,40,-24,-52,-49,4
-76,86,46,-28,-54,-48,4
-6,47,-7,9,-31,-13,4
59,-11,-33,24,29,16,4
-32,41,36,-20,-37,-34,4
-58,76,31,-16,-48,-51,4
-49,69,33,-18,-49,-43,4
11,5,1,4,-4,-18,4
-44,60,31,-16,-36,-37,4
